EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,REGION,addr,Lat,Lng,STREET_new,ZIP_5,Coord
550462065,UNITED WAY OF MONONGALIA AND PRESTON COUNTIES INC,,278 SPRUCE ST STE C,MORGANTOWN,WV,26505-7500,0,3,3,1000,197203,1,15,600602000,1,1,201706.0,6,6,1,0,6,2261794.0,1560915.0,1532913.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"278 SPRUCE ST, MORGANTOWN, WV, 26505",39.630425,-79.9540981,278 SPRUCE ST,26505,"(39.630425, -79.9540981)"
550479446,UNITED WAY OF THE UPPER OHIO VALLEY INC,,1307 CHAPLINE ST,WHEELING,WV,26003-3318,0,3,3,1000,196605,1,15,600000000,1,1,201703.0,6,6,1,0,3,3206887.0,3841351.0,1060564.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1307 CHAPLINE ST, WHEELING, WV, 26003",40.0631215,-80.7206648,1307 CHAPLINE ST,26003,"(40.0631215, -80.7206648)"
550562858,UNITED WAY OF SOUTHERN WV INC,,P0 5456,BECKLEY,WV,25801-0000,0,3,3,1000,196508,1,15,600602000,1,1,201712.0,5,6,1,0,12,527067.0,1132666.0,1012723.0,T70,,Mid-Atlantic and Great Lakes Areas,"P0 5456, BECKLEY, WV, 25801",44.933143,7.540121,P0 5456,25801,
550583651,WEIRTON UNITED WAY,,3970 MAIN ST,WEIRTON,WV,26062-5314,0,3,3,1000,198011,1,15,0,1,1,201612.0,5,4,1,0,12,827811.0,234532.0,203120.0,T700,,Mid-Atlantic and Great Lakes Areas,"3970 MAIN ST, WEIRTON, WV, 26062",40.407259,-80.588466,3970 MAIN ST,26062,"(40.407259, -80.588466)"
550665618,UNITED WAY OF GREENBRIER VALLEY INC,,809 JEFFERSON ST S,LEWISBURG,WV,24901-2502,0,3,3,1000,199603,1,15,600000000,1,1,201712.0,4,4,1,0,12,433803.0,457893.0,457893.0,P20Z,,Mid-Atlantic and Great Lakes Areas,"809 JEFFERSON ST S, LEWISBURG, WV, 24901",44.933143,7.540121,809 JEFFERSON ST S,24901,
550672482,UNITED WAY OF THE RIVER CITIES FOUNDATION INC,% MARSHALL REYNOLDS,820 MADISON AVE,HUNTINGTON,WV,25704-2551,0,3,3,1000,198711,1,17,602000000,1,1,201712.0,6,5,1,0,12,4917077.0,944672.0,217967.0,,,Mid-Atlantic and Great Lakes Areas,"820 MADISON AVE, HUNTINGTON, WV, 25704",38.4089069,-82.4801493,820 MADISON AVE,25704,"(38.4089069, -82.4801493)"
556024725,UNITED WAY OF THE EASTERN PANHANDLE INC,,24 DISTRICT WAY STE 201,MARTINSBURG,WV,25404-6310,0,3,3,1000,197108,1,15,600927602,1,1,201706.0,6,6,1,0,6,2345761.0,1202989.0,1055486.0,T70,,Mid-Atlantic and Great Lakes Areas,"24 DISTRICT WAY, MARTINSBURG, WV, 25404",44.933143,7.540121,24 DISTRICT WAY,25404,
560529948,UNITED WAY OF CENTRAL CAROLINAS INC,,301 S BREVARD ST,CHARLOTTE,NC,28202-2317,0,3,3,1000,195804,1,15,600927602,1,1,201706.0,8,8,1,0,6,25768614.0,30622909.0,29634804.0,T700,,Mid-Atlantic and Great Lakes Areas,"301 S BREVARD ST, CHARLOTTE, NC, 28202",35.223576,-80.841498,301 S BREVARD ST,28202,
560529949,UNITED WAY OF THE CAPE FEAR AREA,,5919 OLEANDER DR STE 115,WILMINGTON,NC,28403-4757,0,3,3,1000,195505,1,15,602927000,1,1,201706.0,6,6,1,0,6,2617032.0,3036815.0,2974413.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"5919 OLEANDER DR, WILMINGTON, NC, 28403",34.210161,-77.883924,5919 OLEANDER DR,28403,"(34.210161, -77.883924)"
560547486,UNITED WAY OF GREATER HIGH POINT INC,,815 PHILLIPS AVE,HIGH POINT,NC,27262-7017,0,3,3,1000,194208,1,15,600000000,1,1,201706.0,7,7,1,0,6,6164616.0,5474748.0,5474748.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"815 PHILLIPS AVE, HIGH POINT, NC, 27262",35.950125,-80.025562,815 PHILLIPS AVE,27262,"(35.950125, -80.025562)"
560564342,UNITED WAY OF CUMBERLAND COUNTY INC,,222 MAIDEN LN,FAYETTEVILLE,NC,28301-5030,0,3,3,1000,194105,1,15,559000000,1,1,201706.0,6,6,1,0,6,2826572.0,1703648.0,1703648.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"222 MAIDEN LN, FAYETTEVILLE, NC, 28301",35.055014,-78.880798,222 MAIDEN LN,28301,"(35.055014, -78.880798)"
560564547,UNITED WAY OF NORTH CAROLINA,% KENYA CHERRY,1130 KILDAIRE FARM RD STE 100,CARY,NC,27511-4561,0,3,3,1000,197511,1,15,600927602,1,1,201612.0,6,6,1,0,12,2392945.0,1226724.0,1226724.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1130 KILDAIRE FARM RD, CARY, NC, 27511",35.7248551,-78.7777123,1130 KILDAIRE FARM RD,27511,"(35.7248551, -78.7777123)"
560576157,UNITED WAY OF ASHEVILLE & BUNCOMBE COUNTY INC,,50 SOUTH FRENCH BROAD AVENUE,ASHEVILLE,NC,28801-3271,0,3,3,1000,197105,1,15,600602000,1,1,201706.0,7,7,1,0,6,6603286.0,7014362.0,5281762.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"50 SOUTH FRENCH BROAD AVENUE, ASHEVILLE, NC, 28801",35.584841,-82.5595339,50 SOUTH FRENCH BROAD AVENUE,28801,"(35.584841, -82.5595339)"
560599239,UNITED WAY OF ALAMANCE COUNTY INC,,220 E FRONT ST,BURLINGTON,NC,27215-5880,0,3,3,1000,195312,1,15,600000000,1,1,201706.0,6,6,1,0,6,1967175.0,1318668.0,1301431.0,,,Mid-Atlantic and Great Lakes Areas,"220 E FRONT ST, BURLINGTON, NC, 27215",44.933143,7.540121,220 E FRONT ST,27215,
560611545,UNITED WAY TAR RIVER REGION,,2501 SUNSET AVE,ROCKY MOUNT,NC,27804-2534,0,3,3,1000,196011,1,15,600000000,1,1,201706.0,6,6,1,0,6,1765865.0,1282628.0,1267741.0,,,Mid-Atlantic and Great Lakes Areas,"2501 SUNSET AVE, ROCKY MOUNT, NC, 27804",35.9546609,-77.8213597,2501 SUNSET AVE,27804,"(35.9527504, -77.8199573)"
560642828,ROWAN COUNTY UNITED WAY INC,,1930 JAKE ALEXANDER BLVD W STE B,SALISBURY,NC,28147-1186,0,3,3,1000,195807,1,15,927000000,1,1,201712.0,6,6,1,0,12,2861488.0,1544439.0,1544439.0,,,Mid-Atlantic and Great Lakes Areas,"1930 JAKE ALEXANDER BLVD W, SALISBURY, NC, 28147",35.6568608,-80.5003252,1930 JAKE ALEXANDER BLVD W,28147,"(35.6568608, -80.5003252)"
560668555,UNITED WAY OF GREATER GREENSBORO INC,,1500 YANCEYVILLE ST,GREENSBORO,NC,27405-6932,0,3,3,1000,196911,1,15,600927602,1,1,201706.0,8,8,1,0,6,16443369.0,12478657.0,10984549.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1500 YANCEYVILLE ST, GREENSBORO, NC, 27405",36.0870421,-79.7825192,1500 YANCEYVILLE ST,27405,"(36.0870421, -79.7825192)"
560792674,UNITED WAY OF IREDELL COUNTY INC,,1835 DAVIE AVE STE 401,STATESVILLE,NC,28677-3578,0,3,3,1000,195406,1,15,927000000,1,1,201706.0,6,6,1,0,6,1968791.0,1129045.0,1129045.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"1835 DAVIE AVE, STATESVILLE, NC, 28677",35.791115,-80.880271,1835 DAVIE AVE,28677,"(35.791115, -80.880271)"
560841588,UNITED WAY OF STANLY COUNTY,,116 E NORTH ST,ALBEMARLE,NC,28001-4048,0,3,3,1000,196501,1,15,602600000,1,1,201712.0,5,4,1,0,12,632692.0,428286.0,428286.0,T70,,Mid-Atlantic and Great Lakes Areas,"116 E NORTH ST, ALBEMARLE, NC, 28001",35.352189,-80.19557,116 E NORTH ST,28001,"(35.352189, -80.19557)"
560929553,BURKE COUNTY UNITED WAY,,121 W UNION ST,MORGANTON,NC,28655-3459,0,3,3,1000,197110,1,15,600602000,1,1,201806.0,4,4,1,0,6,205806.0,381556.0,368620.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"121 W UNION ST, MORGANTON, NC, 28655",35.7382016,-81.701568,121 W UNION ST,28655,"(35.7382016, -81.701568)"
560942846,UNITED WAY OF WILKES COUNTY INC,,ONE UNITED WAY BUILDING910 C STREET,NORTH WILKESBORO,NC,28659-0000,0,3,3,1000,197508,1,15,600000000,1,1,201712.0,6,4,1,0,12,1036978.0,495110.0,487307.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"ONE UNITED WAY BUILDING910 C STREET, NORTH WILKESBORO, NC, 28659",44.933143,7.540121,ONE UNITED WAY BUILDING910 C STREET,28659,
561565560,UNITED WAY OF HARNETT COUNTY INC,,600 S MAGNOLIA AVE,DUNN,NC,28334-5825,0,3,3,1000,198711,1,15,600000000,1,1,201712.0,2,3,1,0,12,17503.0,61482.0,50977.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"600 S MAGNOLIA AVE, DUNN, NC, 28334",44.933143,7.540121,600 S MAGNOLIA AVE,28334,"(35.3024234, -78.6108636)"
562277050,UNITED WAY LEGACY FOUNDATION,% JERRY T HAYNIE,220 N TRYON ST,CHARLOTTE,NC,28202-2137,0,3,3,1000,200202,1,21,0,1,1,201712.0,6,4,1,0,12,3702293.0,153715.0,153715.0,P12,,Mid-Atlantic and Great Lakes Areas,"220 N TRYON ST, CHARLOTTE, NC, 28202",35.2343649,-80.8332115,220 N TRYON ST,28202,
566017934,UNITED WAY OF COASTAL CAROLINA INC,,601 BROAD ST,NEW BERN,NC,28560-4805,0,3,3,1000,196304,1,15,927000000,1,1,201712.0,5,5,1,0,12,705549.0,616978.0,550734.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"601 BROAD ST, NEW BERN, NC, 28560",35.108437,-77.042864,601 BROAD ST,28560,"(35.108437, -77.042864)"
566021445,UNITED WAY OF WILSON COUNTY INC,,509 NASH ST W,WILSON,NC,27893-3744,0,3,3,1000,196105,1,15,600000000,1,1,201712.0,6,6,1,0,12,2644091.0,1305741.0,1275938.0,,,Mid-Atlantic and Great Lakes Areas,"509 NASH ST W, WILSON, NC, 27893",44.933143,7.540121,509 NASH ST W,27893,"(35.806173, -77.859316)"
570314377,UNITED WAY OF THE PIEDMONT INC,,203 EAST MAIN STREET,SPARTANBURG,SC,29306-0000,0,3,3,1000,194808,1,15,927000000,1,1,201706.0,6,7,1,0,6,4475660.0,5045800.0,5045800.0,,,Mid-Atlantic and Great Lakes Areas,"203 EAST MAIN STREET, SPARTANBURG, SC, 29306",34.9499635,-81.9282099845572,203 EAST MAIN STREET,29306,"(34.9499635, -81.9282099845572)"
570314378,TRIDENT UNITED WAY INC,% CHRIS KERRIGAN,6296 RIVERS AVE STE 200,N CHARLESTON,SC,29406-4958,0,3,1,1000,200501,1,15,600000000,1,1,201706.0,8,8,1,0,6,20671242.0,10743276.0,10539372.0,T70,,Mid-Atlantic and Great Lakes Areas,"6296 RIVERS AVE, N CHARLESTON, SC, 29406",32.9540232,-80.0422607,6296 RIVERS AVE,29406,"(32.9540232, -80.0422607)"
570314396,UNITED WAY OF THE MIDLANDS,% KAREN LESESNE,1818 BLANDING ST,COLUMBIA,SC,29201-3518,0,3,3,1000,195510,1,15,602000000,1,1,201706.0,8,8,1,0,6,16003516.0,15328204.0,15314869.0,T700,,Mid-Atlantic and Great Lakes Areas,"1818 BLANDING ST, COLUMBIA, SC, 29201",34.0054259,-81.044675,1818 BLANDING ST,29201,"(34.0054259, -81.044675)"
570339446,UNITED WAY OF SUMTER CLARENDON AND LEE COUNTIES INC,,215 N WASHINGTON ST,SUMTER,SC,29150-4204,0,3,3,1000,197101,1,15,927000000,1,1,201712.0,5,5,1,0,12,812027.0,732782.0,714411.0,,,Mid-Atlantic and Great Lakes Areas,"215 N WASHINGTON ST, SUMTER, SC, 29150",33.925425,-80.344278,215 N WASHINGTON ST,29150,"(33.925425, -80.344278)"
570362066,UNITED WAY OF GREENVILLE COUNTY INCORPORATED,,105 EDINBURGH CT,GREENVILLE,SC,29607-2529,0,3,3,2000,197603,1,15,600000000,1,1,201712.0,8,8,1,0,12,27162310.0,19521807.0,19518887.0,,,Mid-Atlantic and Great Lakes Areas,"105 EDINBURGH CT, GREENVILLE, SC, 29607",34.840757,-82.366785,105 EDINBURGH CT,29607,"(34.840757, -82.366785)"
570368721,UNITED WAY OF FLORENCE COUNTY,,1621 W PALMETTO ST,FLORENCE,SC,29501-4133,0,3,3,1000,195604,1,15,927602000,1,1,201706.0,6,6,1,0,6,3787612.0,1673610.0,1225169.0,,,Mid-Atlantic and Great Lakes Areas,"1621 W PALMETTO ST, FLORENCE, SC, 29501",34.193346,-79.7745643,1621 W PALMETTO ST,29501,"(34.193346, -79.7745643)"
570510602,UNITED WAY OF ANDERSON COUNTY,,604 N MURRAY AVE,ANDERSON,SC,29625-4311,0,3,3,1000,196806,1,15,600602000,1,1,201706.0,6,6,1,0,6,2465214.0,2067257.0,2067257.0,,,Mid-Atlantic and Great Lakes Areas,"604 N MURRAY AVE, ANDERSON, SC, 29625",34.503958,-82.651936,604 N MURRAY AVE,29625,"(34.503958, -82.651936)"
570515275,UNITED WAY ASSOCIATION OF SOUTH CAROLINA INC,,400 ARBOR LAKE DR STE B500,COLUMBIA,SC,29223-4570,0,3,3,1000,197005,1,15,600000000,1,1,201712.0,6,8,1,0,12,2739478.0,13385599.0,13385599.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"400 ARBOR LAKE DR, COLUMBIA, SC, 29223",44.933143,7.540121,400 ARBOR LAKE DR,29223,
570526145,BLACK RIVER UNITED WAY,% YOLANDA MCCRAY,515 FRONT ST,GEORGETOWN,SC,29440-3621,0,3,3,1000,197807,1,15,600994000,1,1,201712.0,4,5,1,0,12,367205.0,826705.0,826705.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"515 FRONT ST, GEORGETOWN, SC, 29440",33.382925,-79.312571,515 FRONT ST,29440,"(33.382925, -79.312571)"
576005943,UNITED WAY OF GREENWOOD COUNTY,,929 PHOENIX ST,GREENWOOD,SC,29646-3248,0,3,3,1000,197005,1,15,602000000,1,1,201706.0,6,6,1,0,6,2177402.0,1020764.0,1020764.0,,,Mid-Atlantic and Great Lakes Areas,"929 PHOENIX ST, GREENWOOD, SC, 29646",34.183316,-82.108666,929 PHOENIX ST,29646,"(34.183316, -82.108666)"
610435444,UNITED WAY OF THE OHIO VALLEY INC,,403 PARK PLAZA DR,OWENSBORO,KY,42301-5449,0,3,3,1000,193407,1,15,600927328,1,1,201712.0,6,6,1,0,12,2236563.0,1626051.0,1626051.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"403 PARK PLAZA DR, OWENSBORO, KY, 42301",37.750731,-87.116358,403 PARK PLAZA DR,42301,"(37.750731, -87.116358)"
610444679,UNITED WAY OF THE BLUEGRASS INC,,100 MIDLAND AVENUE 300,LEXINGTON,KY,40508-1943,0,3,3,1000,195508,1,15,602000000,1,1,201706.0,6,7,1,0,6,3315904.0,5785034.0,5037067.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"100 MIDLAND AVENUE 300, LEXINGTON, KY, 40508",44.933143,7.540121,100 MIDLAND AVENUE 300,40508,
610514710,UNITED WAY OF PADUCAH-MCCRACKEN CO,,333 BROADWAY ST STE 502,PADUCAH,KY,42001-0740,0,3,3,1000,197303,1,15,602000000,1,1,201703.0,6,6,1,0,3,1849549.0,1073006.0,884659.0,T700,,Mid-Atlantic and Great Lakes Areas,"333 BROADWAY ST, PADUCAH, KY, 42001",37.070296,-88.638321,333 BROADWAY ST,42001,"(37.070296, -88.638321)"
610709640,UNITED WAY OF FRANKLIN COUNTY,% MOORE & COMPANY LLC,76C MICHAEL DAVENPORT BLVD,FRANKFORT,KY,40601-4390,0,3,3,1000,197305,1,15,602000000,1,1,201712.0,5,4,1,0,12,599750.0,485657.0,469617.0,,,Mid-Atlantic and Great Lakes Areas,"76C MICHAEL DAVENPORT BLVD, FRANKFORT, KY, 40601",44.933143,7.540121,76C MICHAEL DAVENPORT BLVD,40601,
611092650,UNITED WAY OF MURRAY CALLOWAY COUNTY INC,,607 POPLAR ST STE F,MURRAY,KY,42071-2547,0,3,3,1000,198701,1,15,600000000,1,1,201712.0,4,4,1,0,12,122214.0,178319.0,161147.0,T70Z,,Mid-Atlantic and Great Lakes Areas,"607 POPLAR ST, MURRAY, KY, 42071",36.608185,-88.325193,607 POPLAR ST,42071,"(36.608185, -88.325193)"
611161667,UNITED WAY OF SOUTHEASTERN KENTUCKY INC,,412 ROY CAMPBELL DR,HAZARD,KY,41701-9453,0,3,3,1000,198908,1,15,600994000,1,1,201712.0,2,3,2,0,12,13785.0,29909.0,29909.0,,,Mid-Atlantic and Great Lakes Areas,"412 ROY CAMPBELL DR, HAZARD, KY, 41701",37.272308,-83.230136,412 ROY CAMPBELL DR,41701,"(37.272308, -83.230136)"
611397560,UNITED WAY OF CENTRAL KENTUCKY INC,,604 N MAIN ST,ELIZABETHTOWN,KY,42701-1223,0,3,3,1000,200203,1,15,0,1,1,201703.0,6,6,1,0,3,1434173.0,1101851.0,1101851.0,P12,,Mid-Atlantic and Great Lakes Areas,"604 N MAIN ST, ELIZABETHTOWN, KY, 42701",37.693255,-85.857779,604 N MAIN ST,42701,"(37.693255, -85.857779)"
651241811,UNITED WAY OF SOUTHEASTERN PENNSYLVANIA,% JAMES F CAWLEY,1709 BENJAMIN FRANKLIN PARKWAY,PHILADELPHIA,PA,19103-1206,3293,3,9,1200,0,1,15,0,5,1,201806.0,0,0,2,0,6,0.0,0.0,0.0,,STRATEGIC COMMUNITY SOLUTIONS,Mid-Atlantic and Great Lakes Areas,"1709 BENJAMIN FRANKLIN PARKWAY, PHILADELPHIA, PA, 19103",39.95664075,-75.1681985808987,1709 BENJAMIN FRANKLIN PARKWAY,19103,"(39.95664075, -75.1681985808987)"
200246588,UNITED WAY OF CENTRAL MISSOURI FOUNDATION,% LINDA MCANANY,205 ALAMEDA DR,JEFFERSON CTY,MO,65109-1058,0,3,3,1000,200310,1,15,0,1,1,201712.0,5,4,1,0,12,826168.0,145674.0,37107.0,P12,,Gulf Coast and Pacific Coast Areas,"205 ALAMEDA DR, JEFFERSON CTY, MO, 65109",38.5893847,-92.2484739,205 ALAMEDA DR,65109,"(38.5893847, -92.2484739)"
237041295,BARTLESVILLE REGIONAL UNITED WAY INC,,415 E SILAS ST,BARTLESVILLE,OK,74003-3611,0,3,3,1000,196910,1,15,927602000,1,1,201712.0,6,6,1,0,12,3233147.0,2630099.0,2630099.0,T70Z,,Gulf Coast and Pacific Coast Areas,"415 E SILAS ST, BARTLESVILLE, OK, 74003",44.933143,7.540121,415 E SILAS ST,74003,
237109243,UNITED WAY OF EASTERN NEW MEXICO INC,,1200 N THORNTON ST STE G,CLOVIS,NM,88101-5508,0,3,3,1000,197109,1,15,927000000,1,1,201612.0,5,5,1,0,12,660639.0,733801.0,733801.0,T70Z,,Gulf Coast and Pacific Coast Areas,"1200 N THORNTON ST, CLOVIS, NM, 88101",34.4176195,-103.214183,1200 N THORNTON ST,88101,"(34.4176195, -103.214183)"
237122193,UNITED WAY OF BLOUNT COUNTY,,1615 E BROADWAY AVE,MARYVILLE,TN,37804-2913,0,3,3,1000,197108,1,15,600927602,1,1,201712.0,6,6,1,0,12,4369681.0,2085950.0,1994277.0,T700,,Gulf Coast and Pacific Coast Areas,"1615 E BROADWAY AVE, MARYVILLE, TN, 37804",35.7597366,-83.9677549,1615 E BROADWAY AVE,37804,"(35.7597366, -83.9677549)"
237135802,FINNEY COUNTY UNITED WAY,,1509 E FULTON TER,GARDEN CITY,KS,67846-6165,0,3,3,1000,197111,1,15,600000000,1,1,201612.0,5,4,1,0,12,750118.0,481866.0,465292.0,,,Gulf Coast and Pacific Coast Areas,"1509 E FULTON TER, GARDEN CITY, KS, 67846",44.933143,7.540121,1509 E FULTON TER,67846,
237191673,DESERT COMMUNITIES UNITED WAY,,16192 SISKIYOU RD STE 4,APPLE VALLEY,CA,92307-1316,0,3,3,1000,197209,1,15,600602000,1,1,201506.0,0,4,1,0,6,0.0,375878.0,370068.0,T70Z,,Gulf Coast and Pacific Coast Areas,"16192 SISKIYOU RD, APPLE VALLEY, CA, 92307",34.5472323,-117.2774813,16192 SISKIYOU RD,92307,"(34.5472323, -117.2774813)"
237199368,UNITED WAY OF EL DORADO KANSAS INC,,116 W PINE AVE,EL DORADO,KS,67042-3456,0,3,3,1000,197303,1,15,927000000,1,1,201612.0,4,4,1,0,12,470965.0,312869.0,312869.0,,,Gulf Coast and Pacific Coast Areas,"116 W PINE AVE, EL DORADO, KS, 67042",44.933143,7.540121,116 W PINE AVE,67042,"(37.8164573, -96.8566638)"
237212307,UNITED WAY OF LOUDON COUNTY INC,% UNITED WAY OF GREATER KNOXVILLE,1301 HANNAH AVE,KNOXVILLE,TN,37921-6330,0,3,3,1000,197205,1,15,0,0,1,201803.0,5,4,1,0,3,565508.0,442946.0,442946.0,,,Gulf Coast and Pacific Coast Areas,"1301 HANNAH AVE, KNOXVILLE, TN, 37921",35.9666988,-83.9329875,1301 HANNAH AVE,37921,"(35.9666988, -83.9329875)"
237273540,UNITED WAY OF MARTIN COUNTY INC,,10 SE CENTRAL PKWY STE 101,STUART,FL,34994-5914,0,3,3,1000,197607,1,15,600000000,1,1,201706.0,6,6,1,0,6,1727233.0,2937091.0,2929102.0,T70Z,,Gulf Coast and Pacific Coast Areas,"10 SE CENTRAL PKWY, STUART, FL, 34994",27.1803342,-80.2458779,10 SE CENTRAL PKWY,34994,"(27.1803342, -80.2458779)"
237422474,THE UNITED WAY OF FRANKLIN COUNTY ASSOCIATION,% PAUL BEAN,434 S MAIN ST,OTTAWA,KS,66067-2334,0,3,3,1000,198702,1,15,600000000,5,1,201612.0,4,4,1,0,12,124975.0,200851.0,200514.0,,,Gulf Coast and Pacific Coast Areas,"434 S MAIN ST, OTTAWA, KS, 66067",44.933143,7.540121,434 S MAIN ST,66067,
256711417,UNITED WAY COMBINED PERPETUAL TRUST,% FIRST UNION NATIONAL BANK TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0,92,0,1000,0,0,0,0,0,12,201712.0,4,4,0,1,12,467897.0,168988.0,,,,Gulf Coast and Pacific Coast Areas,"6325 S RAINBOW BLVD, LAS VEGAS, NV, 89118",36.0661764,-115.2423489,6325 S RAINBOW BLVD,89118,"(36.0661764, -115.2423489)"
274180892,UNITED WAY FOUNDATION OF INDIAN RIVER COUNTY INC,% MICHAEL KINT,1836 14TH AVE,VERO BEACH,FL,32960-0620,0,3,3,1000,201202,1,21,0,1,1,201706.0,6,4,1,0,6,3828110.0,488122.0,117813.0,T11,,Gulf Coast and Pacific Coast Areas,"1836 14TH AVE, VERO BEACH, FL, 32960",27.6259979,-80.3994605,1836 14TH AVE,32960,"(27.6259979, -80.3994605)"
311510208,UNITED WAY OF SUMNER COUNTY,% DANA M GIVEN,1531 HUNT CLUB BLVD STE 110,GALLATIN,TN,37066-6096,0,3,3,1000,199706,1,15,994600000,1,1,201706.0,5,5,1,0,6,773550.0,972586.0,957278.0,T70,,Gulf Coast and Pacific Coast Areas,"1531 HUNT CLUB BLVD, GALLATIN, TN, 37066",36.3357505,-86.5406321,1531 HUNT CLUB BLVD,37066,"(36.3357505, -86.5406321)"
311542763,UNITED WAY OF MOUNTAIN CITY JOHNSON COUNTY INC,% JUDY MCGUIRE,716 S SHADY ST,MOUNTAIN CITY,TN,37683-1830,0,3,3,1000,199708,1,15,994600000,1,1,201712.0,3,2,2,0,12,25403.0,21427.0,21427.0,T30,,Gulf Coast and Pacific Coast Areas,"716 S SHADY ST, MOUNTAIN CITY, TN, 37683",36.4677824,-81.8049075,716 S SHADY ST,37683,"(36.4677824, -81.8049075)"
330047994,ORANGE COUNTYS UNITED WAY,% SANDRA BENSWORTH,18012 MITCHELL S,IRVINE,CA,92614-6008,0,3,3,1000,198511,1,15,600000000,1,1,201706.0,8,8,1,0,6,28612197.0,17502620.0,16879847.0,T700,,Gulf Coast and Pacific Coast Areas,"18012 MITCHELL S, IRVINE, CA, 92614",33.6915206,-117.8635929,18012 MITCHELL S,92614,"(33.6915206, -117.8635929)"
330502676,INLAND EMPIRE UNITED WAY,,9644 HERMOSA AVE,RCH CUCAMONGA,CA,91730-5812,0,3,3,1000,199611,1,15,320000000,1,1,201706.0,7,7,1,0,6,7850156.0,7549320.0,7479838.0,T99Z,,Gulf Coast and Pacific Coast Areas,"9644 HERMOSA AVE, RCH CUCAMONGA, CA, 91730",44.933143,7.540121,9644 HERMOSA AVE,91730,
366839729,CLIFFORD NELSON CHARITABLE TR FBO GREATER TWIN CITIES UNITED WAY,% WELLS FARGO BANK MINN NA 06175500,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0,3,3,1000,201512,1,4,909000000,2,1,201712.0,5,4,0,1,12,539217.0,158482.0,,T20,,Gulf Coast and Pacific Coast Areas,"6325 S RAINBOW BLVD, LAS VEGAS, NV, 89118",36.0661764,-115.2423489,6325 S RAINBOW BLVD,89118,"(36.0661764, -115.2423489)"
430714167,UNITED WAY OF GREATER ST LOUIS INC,% VANDER H CORLISS,910 NORTH ELEVENTH STREET,SAINT LOUIS,MO,63101-1005,0,3,3,1000,195712,1,15,600927000,1,1,201706.0,9,9,1,0,6,97804654.0,83665678.0,82665343.0,T700,,Gulf Coast and Pacific Coast Areas,"910 NORTH ELEVENTH STREET, SAINT LOUIS, MO, 63101",44.933143,7.540121,910 NORTH ELEVENTH STREET,63101,
430735827,HEART OF MISSOURI UNITED WAY INC,,1700 E POINTE DR,COLUMBIA,MO,65201-6987,0,3,3,1000,195803,1,15,600927602,1,1,201712.0,6,6,1,0,12,4229917.0,2617109.0,2608984.0,,,Gulf Coast and Pacific Coast Areas,"1700 E POINTE DR, COLUMBIA, MO, 65201",44.933143,7.540121,1700 E POINTE DR,65201,
430827538,SEDALIA-PETTIS COUNTY UNITED WAY INC,,3615 W BROADWAY BLVD STE 307,SEDALIA,MO,65301-2479,0,3,3,1000,196706,1,15,600927000,1,1,201712.0,5,4,1,0,12,881552.0,448972.0,448972.0,,,Gulf Coast and Pacific Coast Areas,"3615 W BROADWAY BLVD, SEDALIA, MO, 65301",38.7047429,-93.2422894,3615 W BROADWAY BLVD,65301,"(38.7047429, -93.2422894)"
430991233,UNITED WAY OF SOUTHEAST MISSOURI,,1417D N MOUNT AUBURN RD,CPE GIRARDEAU,MO,63701-2171,0,3,3,1000,195608,1,15,600927602,5,1,201706.0,6,5,1,0,6,1464763.0,983749.0,786549.0,T700,,Gulf Coast and Pacific Coast Areas,"1417D N MOUNT AUBURN RD, CPE GIRARDEAU, MO, 63701",44.933143,7.540121,1417D N MOUNT AUBURN RD,63701,
431272084,HEART OF THE OZARKS UNITED WAY INC,,PMB 329,WESTPLAINS,MO,65775-0000,0,3,3,1000,198912,1,15,600000000,1,1,201612.0,3,3,1,0,12,75720.0,88056.0,88056.0,,,Gulf Coast and Pacific Coast Areas,"PMB 329, WESTPLAINS, MO, 65775",44.933143,7.540121,PMB 329,65775,
